timestamp,elapsed_time,phase,current_x,current_y,current_z,target_x,target_y,target_z,error_x,error_y,error_z,error_magnitude,rmse_x,rmse_y,rmse_z,rmse_total,iae_x,iae_y,itae_x,itae_y,settling_time,is_settled,max_overshoot_x,max_overshoot_y
1763811063.874684,0.039997922,1,-13.698946092624153,-2.8335567433712465,1.0008333334279857,-13.666666666666666,-3.001282525764456,1.1333333333333333,-0.03227942595748701,0.16772578239320968,-0.13249999990534755,0.2161715739741845,0.03717826579663097,0.1130569358008306,0.13249999990005154,0.178102061060033,0.0012288691207081735,0.002875509774884222,0.0,0.0,0.0,0,0.0,0.0
1763811063.9716597,0.136890384,1,-13.675478661524766,-2.548543442262585,1.0008333334023725,-13.65,-2.9979491924311232,1.135,-0.0254786615247653,0.44940575016853845,-0.13416666659762755,0.4696971203909593,0.030920426682567993,0.3888392866946255,0.13416666659198576,0.412495767357463,0.0010622153645852652,0.012206822098324063,0.0,0.0,0.0,0,0.0,0.0
1763811064.07177,0.23699595,1,-13.651939687311936,-2.2857191804874883,1.0008333333791022,-13.633333333333333,-2.9946158590977894,1.1366666666666667,-0.018606353978602996,0.708896678610301,-0.13583333328756453,0.7220328190498713,0.024050465779343746,0.6532676581641275,0.13583333328264535,0.6676733876216132,0.000809918504263205,0.020361880370323174,0.0,0.0,0.0,0,0.0,0.0
1763811064.174503,0.339701028,1,-13.63407863070069,-2.1033840782292397,1.0008333333638775,-13.616666666666667,-2.9912825257644564,1.1383333333333334,-0.01741196403402334,0.8878984475352167,-0.13749999996945594,0.8986506994481062,0.021429392835792677,0.8497676459080656,0.13749999996631995,0.8610868254132009,0.0005886220702020566,0.02173556774695687,0.0,0.0,0.0,0,0.0,0.0
1763811064.2730086,0.438282088,1,-13.616923368464448,-1.9434930328698252,1.000833333351479,-13.616666666666667,-2.9912825257644564,1.1383333333333334,-0.00025670179778103375,1.0477894928946312,-0.13749999998185447,1.0567729828639694,0.01471451871083002,0.9340084602155844,0.13749999997283802,0.9441899018776406,0.0010130374458837308,0.1585892771783517,1.2534390889035408e-05,0.010599182400314853,0.1,0,0.0,0.0
1763811064.370945,0.536234052,1,-13.591561929102868,-1.7365859674820239,1.0008333333371957,-13.6,-2.9879491924311226,1.1400000000000001,0.008438070897131666,1.2513632249490987,-0.13916666666280442,1.2591062238371746,0.004496110026168553,1.211486962425806,0.13916666666019836,1.21946227339856,0.000785896467429568,0.15995176851487722,7.174924439874727e-05,0.012775576372684406,0.1,0,0.0,0.0
1763811064.4739482,0.639236853,1,-13.570017311227394,-1.5905354405871488,1.0008333333285937,-13.583333333333334,-2.9846158590977896,1.1416666666666666,0.013316022105939851,1.3940804185106408,-0.1408333333380729,1.4012392934465696,0.009222485937494935,1.3657366476707022,0.1408333333364975,1.3730097133000714,0.00020591949764301815,0.037974272186199455,0.0,0.0,0.0,0,0.0,0.0
1763811064.570783,0.736107444,1,-13.547526761485752,-1.469714100949048,1.0008333333226551,-13.566666666666666,-2.9812825257644557,1.1433333333333333,0.01913990518091424,1.5115684248154078,-0.1425000000106782,1.518391151473266,0.014261731284953644,1.4862400538969038,0.14250000000952265,1.4931239549312139,0.00038392944071280325,0.04583121115204054,0.0,0.0,0.0,0,0.0,0.0
1763811064.6720865,0.837363309,1,-13.522872925656827,-1.3780924997964017,1.0008333333191628,-13.55,-2.9779491924311228,1.145,0.02712707434317352,1.599856692634721,-0.14416666668083722,1.606568188068092,0.02220983748772472,1.5841955850479468,0.14416666668031877,1.5908969031173428,0.0006353586187758626,0.04895585748549863,0.0,0.0,0.0,0,0.0,0.0
1763811064.7710752,0.936356261,1,-13.498905595968413,-1.3349063654160807,1.0008333333182182,-13.533333333333333,-2.97461585909779,1.1466666666666667,0.03442773736492022,1.6397094936817092,-0.1458333333484485,1.6465417862555187,0.02939265678187616,1.6340637192369638,0.14583333334840315,1.6408216014895534,0.0008880660919011018,0.05222513315894736,0.0,0.0,0.0,0,0.0,0.0
1763811064.8751001,1.040288701,1,-13.477745858658134,-1.339712821652824,1.0008333333189527,-13.516666666666666,-2.971282525764456,1.1483333333333334,0.03892080800853215,1.631569704111632,-0.14750000001438068,1.6386856863581856,0.0347247858794763,1.6357663609317399,0.1475000000146213,1.6427701142626607,0.0009652540828137148,0.0474644543281595,0.0,0.0,0.0,0,0.0,0.0
1763811064.9846594,1.149883615,1,-13.464074988805262,-1.3673011021742052,1.0008333333200354,-13.5,-2.967949192431123,1.15,0.03592501119473823,1.6006480902569178,-0.14916666667996448,1.6079849532010155,0.03314205555057788,1.6078908943509753,0.1491666666802183,1.615135356071244,0.0007356042095724023,0.03704174534603884,0.0,0.0,0.0,0,0.0,0.0
1763811065.0709918,1.236292096,1,-13.447581601115534,-1.4296053541654954,1.0008333333218138,-13.5,-2.967949192431123,1.15,0.0524183988844662,1.5383438382656276,-0.14916666667818612,1.5464475897098213,0.041959648749533174,1.5810813292392212,0.14916666667938214,1.5886565003927957,0.007371234406642809,0.25194513011388253,0.0005309878610183104,0.01659859676934548,0.1,0,0.0,0.0
1763811065.1710846,1.336371735,1,-13.42762943000513,-1.5529012343890642,1.000833333324421,-13.483333333333334,-2.964615859097789,1.1516666666666666,0.05570390332820452,1.4117146247087249,-0.15083333334224558,1.4208419338229101,0.05148634759305631,1.4426110770671106,0.15083333334283097,1.4513883898228315,0.006852983881161425,0.18817413780576345,0.0005681268176359398,0.015312476232158713,0.1,0,0.0,0.0
1763811065.2713902,1.436667834,1,-13.408808233566308,-1.7250825950522188,1.0008333333270916,-13.466666666666667,-2.961282525764456,1.1533333333333333,0.05785843310035865,1.2361999307122373,-0.15250000000624175,1.246913837029517,0.05397719346967435,1.2769207571929977,0.1525000000068051,1.287127191682033,0.0071362787568444,0.16655117677681638,0.0005954518867140081,0.013660482595469712,0.1,0,0.0,0.0
1763811065.3718007,1.537009618,1,-13.393002990946357,-1.9196478907473427,1.0008333333293251,-13.45,-2.957949192431123,1.155,0.056997009053642245,1.0383013016837805,-0.1541666666706749,1.0512305233542456,0.053626472600448276,1.084554563801069,0.15416666667114975,1.0967687821677763,0.007145563438223905,0.13856493631823488,0.0005797309094507993,0.01097860077788156,0.1,0,0.0,0.0
1763811065.471284,1.636568691,1,-13.387366133444523,-2.001886002274513,1.0008333333300923,-13.433333333333334,-2.9546158590977893,1.1566666666666667,0.045967199888810484,0.9527298568232765,-0.15583333333657445,0.9664839322652533,0.04489323722041754,0.9690425470879754,0.1558333333367197,0.982518645417843,0.0007533284526190516,0.01661829935852488,0.0,0.0,0.0,0,0.0,0.0
