timestamp,elapsed_time,error_x,error_y,error_z,error_magnitude,rmse_x,rmse_y,rmse_z,rmse_total,iae_x,iae_y,settling_time,is_settled
1761294271.649996,31.465037627,-19.999880004266664,-3.2319308118355434,0.20023732954194468,20.26032260221193,19.99997333409333,3.2320241419158293,0.18266966407625976,20.26026361192136,0.29999984000426666,0.04848060211779983,0.0,0
1761294271.751734,31.566774875,-19.947054170249444,-3.1822273560119156,0.21887837310567826,20.20048139917536,19.98299214586915,3.215877049300089,0.20503553957384352,20.24114324514729,3.2547902892687084,0.5218897310444729,0.1,0
1761294271.850013,31.664986046,-19.798709185654126,-3.0515152276538866,0.2581667251274659,20.034152856077334,19.934228268950708,3.1719802143393747,0.221154427994751,20.186228583859236,6.190500537718652,0.9782775907873933,0.2,0
1761294271.950135,31.765176447,-19.54939045138027,-2.853300765927665,0.3087183987392674,19.758929609953107,19.85201434066618,3.1032933789486834,0.243282049825844,20.094578605524674,9.112212838174893,1.4102369575402218,0.3,0
1761294272.04995,31.864999107,-19.209574523828678,-2.619798714065848,0.36038969228127243,19.390744684489338,19.740089122289472,3.0190410000827765,0.2684605689642355,19.97142454090846,11.966097917625941,1.8051802515606696,0.4,0
1761294272.149956,31.965012096,-18.765906201860975,-2.3593262700454765,0.4094739437496673,18.91806874224166,19.594485308346815,2.9219878114204034,0.29546485176332016,19.81335829050028,14.776402246789953,2.164751129597822,0.5,0
1761294272.250098,32.065152639,-18.22485882561656,-2.089303888076754,0.4512981799149372,18.349777655262773,19.417927017099665,2.81865292709725,0.32193671224155335,19.624075448579276,17.509051123199967,2.4843023564635005,0.6,0
1761294272.350094,32.165048134,-17.58695039511744,-1.8204785465119628,0.484154975778241,17.687548512419767,19.2113408561291,2.712877529169711,0.346567680729523,19.405036231246143,20.149596501065673,2.7636621498971574,0.7,0
1761294272.450033,32.265071276,-16.868322109284605,-1.5709043147026795,0.5073969772978681,16.948908013235023,18.980822132663924,2.6100093986393813,0.3681715873324421,19.16296710351843,22.66681449365565,3.003060093489472,0.8,0
1761294272.549959,32.365016055,-16.02260860880387,-1.327829178848694,0.5229125207346073,16.086036008397436,18.71273134808333,2.5061985700400644,0.3876429106756553,18.88379233110258,25.096968445246855,3.209608031982214,0.9,0
1761294272.649988,32.465018262,-15.097197534288611,-1.1058423710587477,0.5308690988975068,15.146949618293553,18.42357637061311,2.4090269394611736,0.40372082951556004,18.584793988286446,27.375281562925014,3.3810252007314925,1.0,0
1761294272.750071,32.565106655,-14.102445627657753,-0.9032896120785168,0.5332399649324565,14.141401969554977,18.116746952801005,2.3189567019919246,0.41676042694398785,18.26931223639807,29.490779329883924,3.5203078418620715,1.1,0
1761294272.850094,32.665129936,-13.033824616477254,-0.7109750989635963,0.531709309756671,13.064026351570048,17.783021087412163,2.2326803448274246,0.4275916490791309,17.927730897575593,31.463408248361404,3.6316277932224255,1.2,0
1761294272.950065,32.765125699,-11.949069621087146,-0.5323259925853576,0.527651736501631,11.972554118775278,17.433816261503058,2.152243673597904,0.43627790243209075,17.571580483227486,33.274709539987256,3.7159498646017695,1.3,0
1761294273.050366,32.865405046,-10.869177802809343,-0.36648106729451113,0.5223016497023867,10.887889303949159,17.074800048887997,2.0776432178536886,0.44318408412155375,17.20644676226378,34.922743875665276,3.7748813466322915,1.4,0
1761294273.149909,32.964960041,-9.808164317326511,-0.2134780629931341,0.5166121394352643,9.824080021135222,16.711065983784362,2.008784506236424,0.4486535271114883,16.83734633171985,36.4142084397197,3.810969598835646,1.5,0
