controller,rmse_x,rmse_y,rmse_z,rmse_3d,iae_x,iae_y,iae_z,iae_3d,ise_x,ise_y,ise_z,ise_3d,max_error_x,max_error_y,max_error_z,max_error_3d,mae_x,mae_y,mae_z,mae_3d,percent_settled,time_to_settle,duration
PID+Fuzzy,0.06398669161809256,0.08306268300733909,0.9606156795949052,0.9663209559438254,1.6115938971134034,2.814666769644311,55.62938694155707,55.99473885879971,0.14332876578760673,0.48712655489491996,54.9043349892869,55.53479030996943,0.2459367131742738,0.311693656639261,1.291166666666674,1.2961743940962895,0.035018030193937046,0.042266309918894275,0.9405761316881395,0.9466540234332351,0.0,,59.958774908
PD,0.3176436169917134,0.16875089001613103,0.963876100250358,1.0288009850941304,17.465226384813352,8.7152616969973,55.63865950878504,59.79786334931865,5.96308995027068,1.6829418600754371,54.90587073934107,62.551902549687185,0.3957099741425445,0.3199844686283457,1.299166666666674,1.3610779161435684,0.29551903384317896,0.14746962967923113,0.9414430344055478,1.0118179934935814,0.0,,59.998793433
PID,0.04844358635140051,0.09992054405830571,0.9638900480712232,0.9702653868680664,1.3560528529124434,3.4057107782245106,55.63539306993668,56.04807215058066,0.13868964891651223,0.5898430422622822,54.90813021338059,55.636662904559394,0.247638617585955,0.3475440792712541,1.299166666666674,1.2993084825914556,0.022942750837962135,0.057629922831411655,0.9413719684157219,0.9483571483329376,0.0,,59.960838631
