controller,rmse_x,rmse_y,rmse_z,rmse_3d,iae_x,iae_y,iae_z,iae_3d,ise_x,ise_y,ise_z,ise_3d,max_error_x,max_error_y,max_error_z,max_error_3d,mae_x,mae_y,mae_z,mae_3d,percent_settled,time_to_settle,duration
PID+Fuzzy,65.09658053226357,147.34966081915067,0.0008174693032766591,161.08844570974196,2845.093941587967,6475.071019929622,0.0453679848397785,7073.261914258112,311657.11985248415,1596458.2466339944,3.762828250062099e-05,1908115.3665241068,198.42432865435595,446.8692707223024,0.0009157707158784,488.9420817627674,39.96179000528251,91.09270971678357,0.0008037542104265074,99.48300374644953,0.6756756756756757,14.479621039,59.377860002
PD,1.4077720989343103,0.841040637399244,0.266794347227316,1.661430365681117,35.04010143508195,18.080129194832814,14.89160103573551,47.289478344848426,70.90946146489583,23.94560932089236,5.202573161714817,100.05764394750301,4.998520460708081,3.247678539983836,0.48916666666668,5.952440903465161,0.8046345038582166,0.41977933799787087,0.22112691804731527,1.0203412020757656,0.0,,59.384030286
PID,594.0466588180466,44.48552199933189,0.41298897061134504,595.7101351163395,13533.325876459505,985.7026096875,9.659324031934146,13569.980058515337,9211479.316690667,53864.98370753863,4.291248542694123,9265348.591646751,1065.6577158481998,92.25022039699712,0.4991666666666798,1069.643209096541,551.1053826592683,38.19691254395257,0.40962643678142263,552.4717667683296,0.0,,59.306753361
