timestamp,elapsed_time,error_x,error_y,error_z,error_magnitude,rmse_x,rmse_y,rmse_z,rmse_total,iae_x,iae_y,settling_time,is_settled
1763729132.033631,0.076836802,-0.3088711667948565,-0.2589143490614543,0.0008333320348770101,0.4030368869835775,0.2865379109389868,0.16078010001525586,0.0008333321116173906,0.32856492419094685,0.050351068704098334,0.029233929369495683,0.1,0
1763729132.133384,0.176638215,-0.34755331158185987,-0.4278855723289672,0.0008333320729354554,0.5512531739964397,0.34355940136594415,0.39863397895981356,0.0008333320569446444,0.5262535566536117,0.009581381342204124,0.010880603017380626,0.0,0
1763729132.233668,0.276897579,-0.3753054839537149,-0.5801616926310915,0.0008333322184981284,0.6909721342607759,0.37335888680141377,0.5550678073824737,0.0008333321882013758,0.6689527812846836,0.010061272638366422,0.01474987891918704,0.1,0
1763729132.333695,0.37693259,-0.3924095469704456,-0.7211497362057049,0.0008333324357812089,0.8210011504413721,0.3923675082820528,0.6959509106340133,0.0008333323913840883,0.7989371852721924,0.05058668613468247,0.08721033134352026,0.1,0
1763729132.434815,0.478081782,-0.3980010746775271,-0.8335055393175663,0.0008333326689156095,0.9236541744402342,0.40014912865252616,0.8136086185620574,0.0008333326232196339,0.9066857249362076,0.012021351407995843,0.02421893688927363,0.1,0
1763729132.534842,0.578109794,-0.4049062440647435,-0.9172242671274518,0.0008333328954268637,1.002621622115653,0.4087450431811181,0.9049681927752027,0.0008333328578732313,0.9929957878579357,0.011477425168226956,0.025221740480568584,0.0,0
1763729132.633173,0.676429951,-0.3884773464676501,-0.9672858478540096,0.0008333330941177053,1.0423805709150775,0.3943435799370765,0.9608101223929914,0.0008333330612238845,1.038587331318082,0.011486440347447857,0.027798070738630252,0.0,0
1763729132.734485,0.777750585,-0.3651188545742263,-0.9806391726108856,0.0008333332423902107,1.0464060680581178,0.37172624606225646,0.9805080941307307,0.0008333332198096561,1.0486072759196698,0.010094136549240495,0.026467201464030265,0.0,0
1763729132.834318,0.877576002,-0.3356202718377239,-0.9622055975964949,0.0008333333487708927,1.0190590136782687,0.3442297978391898,0.9679554219912438,0.0008333333308305769,1.0273424682777874,0.010057471069552187,0.028115815950287542,0.0,0
1763729132.935074,0.978088989,-0.29855363158652404,-0.9113539080100681,0.0008333334212498045,0.9590103810821426,0.30768570682357854,0.9224173991052849,0.0008333334108705983,0.9723811221945114,0.008694761583739916,0.025921074824695203,0.0,0
1763729133.034178,1.077386353,-0.25922387908029876,-0.834344274629621,0.000833333459423713,0.8736864898447957,0.267938851208254,0.8485880179019804,0.000833333454905915,0.8898840073617784,0.007042604516539796,0.022186246792686014,0.0,0
1763729133.135295,1.178554094,-0.22831084141573132,-0.7790796528261792,0.0008333334698704675,0.8118445911628599,0.2529786795038045,0.8226787230029048,0.0008333334614629508,0.8606969199490823,0.03667856023393244,0.1223104028357867,0.1,0
1763729133.233535,1.276774401,-0.2034902947651278,-0.7043425349190784,0.0008333334736603248,0.7331489623565665,0.21095038010067393,0.7198382245280776,0.0008333334734970269,0.7501118761898333,0.00491722823699133,0.016691614329467277,0.0,0
1763729133.333699,1.376927911,-0.15587769988433076,-0.5676150402588727,0.0008333334655015179,0.5886300924128631,0.16705152033916532,0.5942297809606206,0.0008333334679423209,0.6172648843671592,0.004939838552843223,0.017460311784108028,0.0,0
1763729133.433473,1.476732386,-0.10920763431667302,-0.41533691545357776,0.0008333334466392728,0.42945518413004385,0.11975935465555354,0.44349653268303785,0.0008333334504511008,0.45938238100087286,0.003442228983714334,0.012657060775553845,0.0,0
1763729133.533418,1.576651848,-0.06400097143071681,-0.25084714269496367,0.000833333422586513,0.2588843521476261,0.07485351158533231,0.2826990232901023,0.0008333334272396354,0.2924422685085627,0.0022584190068428048,0.00845940825850196,0.0,0
1763729133.633258,1.676520297,-0.022912037903775495,-0.08376760041825815,0.0008333333980141688,0.08684852793967929,0.03279986346728045,0.11544130860491966,0.0008333334023788178,0.12001342100135326,0.0009894312519366244,0.003462755681610184,0.0,0
1763729133.734013,1.777229579,0.01381357567837238,0.08294692807204829,0.0008333333752137406,0.08409341350026123,0.007435985444143184,0.05622286796417796,0.0008333333791200896,0.05671859665192408,0.0001454954909717321,0.0012218254091714573,0.0,0
1763729133.833566,1.876813852,0.044964820381895976,0.2432765835398829,0.0008333333558434575,0.24739851579040598,0.037807997221332906,0.21578967592012135,0.0008333333590573077,0.21907834975662618,0.0009828195822731904,0.005767311409687925,0.0,0
1763729133.933123,1.976391422,0.07021396295263482,0.39423595022393343,0.0008333333404069165,0.4004406066908524,0.06382150307881695,0.3676202380619832,0.0008333333429679346,0.3731199782006441,0.0017870353310515943,0.010404034041288788,0.0,0
1763729134.033235,2.076489834,0.08731533421538185,0.5244310180193184,0.0008333333296137724,0.5316507826518839,0.08229213424777936,0.5013581455688858,0.0008333333313727653,0.5080675938610607,0.00233740173967945,0.014319642553768757,0.0,0
1763729134.134042,2.177278394,0.09517749752961313,0.624589727192312,0.0008333333231735907,0.6318004256049483,0.09149774508848074,0.6055680592718083,0.0008333333242752427,0.6124420023242448,0.00261758907248751,0.01738077491712248,0.0,0
1763729134.233239,2.276495067,0.09743062596993424,0.7099793145296802,0.0008333333193393244,0.7166338314518432,0.0952630004755415,0.6961534534481154,0.0008333333198416338,0.7026417041791374,0.0027411259666197136,0.020056141933698274,0.0,0
1763729134.333252,2.37649853,0.09152631491763508,0.7643497823838334,0.0008333333182202196,0.7698105939755798,0.09085472112131965,0.7566643341671084,0.0008333333182758944,0.7620998552650471,0.002536467856846961,0.02111115488852906,0.0,0
1763729134.433227,2.476481153,0.07821242311305543,0.7875134455703998,0.000833333318984053,0.7913882135385889,0.07885935716804732,0.7855334534181071,0.0008333333187388714,0.7894822981526282,0.002291338166661682,0.02275594716360145,0.0,0
1763729134.53345,2.576670533,0.05860975642153976,0.7779317754060342,0.0008333333208589977,0.7801369400166872,0.06030167000890256,0.7818554120912886,0.0008333333204615144,0.7841778314047931,0.0017023506651611309,0.021921149790504173,0.0,0
1763729134.634148,2.677333722,0.03538656491808023,0.7427443766035937,0.0008333333230439166,0.743587326678844,0.03732390782543754,0.74988839136996,0.0008333333226797635,0.750817133562637,0.0009121471663145504,0.018057753491925312,0.0,0
1763729134.73644,2.779695532,0.00941054395881924,0.684899387020689,0.0008333333253291997,0.6849645415080605,0.012010948367383012,0.6964969684151412,0.0008333333249295194,0.6966010223482281,0.00032001612506805493,0.017511891258713663,0.0,0
1763729134.833961,2.877177853,-0.0026982967016881965,0.6237174139232238,0.0008333333270948984,0.623723807210049,0.00785882597966163,0.6683943304701372,0.0008333333258244124,0.6684410494537522,0.0004775933639853087,0.10305556532504162,0.1,0
1763729134.933842,2.977049066,-0.03542675608197543,0.5035804641763084,0.0008333333295889034,0.5048257455706435,0.031637113228831185,0.5284202117875595,0.0008333333291464637,0.5293670953161904,0.003996572040134345,0.0686134828992549,0.1,0
1763729135.033435,3.07666766,-0.06840812435688859,0.3556616706975566,0.0008333333316601355,0.3621817084363129,0.06474710895180584,0.38492644854554003,0.0008333333313131538,0.39033479649134584,0.008129521574438503,0.05128494202777344,0.1,0
1763729135.133421,3.176668401,-0.09731344972832412,0.20900569312234918,0.0008333333330474701,0.23055147299469728,0.09442702813794239,0.2378769970011145,0.000833333332817245,0.2559348037873622,0.01183494536621878,0.03162650806027955,0.1,0
1763729135.233671,3.276885078,-0.12414625805430335,0.04113754396394409,0.0008333333340804217,0.13078717581137994,0.12183323735381375,0.07456975816245985,0.00083333333392277,0.14284495441199138,0.015435883613202821,0.01129232253357145,0.1,0
1763729135.333316,3.376565038,-0.1459853153533759,-0.12509168922989655,0.0008333333346737248,0.19225071510311814,0.14461340646647178,0.09616212659253881,0.0008333333345894811,0.173668898669517,0.018398337518405514,0.009704941105239201,0.1,0
1763729135.433283,3.476539275,-0.1621514194134921,-0.273218211230712,0.0008333333349206384,0.3177136575760747,0.1618801164351216,0.25048781428663414,0.0008333333348968242,0.29824488536702665,0.020046095494467016,0.02911211083508711,0.1,0
1763729135.533274,3.576516952,-0.17284906566346914,-0.419593820476047,0.000833333334948172,0.4538022345988025,0.17361499563374683,0.3931457259686304,0.0008333333349565209,0.42977485152199696,0.022256181841272815,0.04905677754779764,0.1,0
1763729135.633873,3.677078848,-0.17725913693775608,-0.5511898182651187,0.0008333333348042871,0.5789919790735444,0.17920595136192072,0.5283206523276172,0.0008333333348388817,0.5578872458874257,0.023043607202656743,0.06630070968502393,0.1,0
1763729135.734132,3.777369363,-0.1758128197855391,-0.6577253196818535,0.0008333333345609262,0.6808182122975158,0.1787227975218209,0.6403119182613425,0.0008333333346088878,0.6647870978486213,0.022878803449332564,0.0801703451181179,0.1,0
1763729135.833553,3.876754434,-0.1683382058643179,-0.7393598700877773,0.0008333333342891436,0.7582819155790796,0.17245800954455007,0.7262154520765368,0.0008333333343397697,0.7464123138957737,0.02234040332377863,0.09205143269136414,0.1,0
1763729135.934087,3.977312381,-0.15671423965791176,-0.7895085676751705,0.0008333333340280191,0.8049123093781722,0.16147801926134434,0.7822751188910976,0.0008333333340759808,0.7987679304936407,0.020804960144583055,0.09886375729516926,0.1,0
1763729136.033671,4.076923072,-0.13967327111643835,-0.8109727449410533,0.000833333333763342,0.8229131850602699,0.14550015438009267,0.8091604457799272,0.0008333333338084615,0.8221384411301095,0.01899949108758883,0.10342801537241561,0.1,0
1763729136.133299,4.176550263,-0.12232741570199401,-0.8034889405899808,0.00083333333356439,0.8127479121641489,0.12841077943946494,0.806752259651006,0.0008333333336000106,0.816908337068915,0.016488882374455584,0.10256155019383728,0.1,0
1763729136.23386,4.277096027,-0.09898174842831287,-0.7664650498315391,0.0008333333333947479,0.7728303523928353,0.10554289688391909,0.7749746654537919,0.0008333333334194299,0.7821289724989805,0.013666953225336903,0.09877372430394339,0.1,0
1763729136.333358,4.376603385,-0.07365478534385428,-0.7011931283299555,0.000833333333275732,0.7050514343405331,0.08091661125120952,0.7152593288969346,0.0008333333332926074,0.7198222697269909,0.010667292027029924,0.09217956945602904,0.1,0
1763729136.433679,4.476921815,-0.04810957080724698,-0.6125847419170061,0.0008333333332029014,0.6144715544898939,0.05554373496683681,0.6311025525778596,0.0008333333332113835,0.6335426053619445,0.0074173468661011595,0.08160239278196402,0.1,0
1763729136.533333,4.576584344,-0.022547591291005364,-0.5031209256990916,0.0008333333331620452,0.5036266019520625,0.029658839514674507,0.5242430657301845,0.0008333333331669537,0.525082025184622,0.004091278483177971,0.06766514341082902,0.1,0
1763729136.633408,4.676634757,0.0021426577238230493,-0.37693638213207503,0.0008333333331620452,0.3769433930995254,0.006011457417945124,0.40087074044820487,0.0008333333331620453,0.40091667789233204,0.0009256463266786997,0.05212895818185593,0.1,0
1763729136.733399,4.77664031,0.02512550173249073,-0.23869398647528506,0.0008333333331620452,0.2400141755422315,0.019264950364669926,0.26466381749284246,0.0008333333331620453,0.2653653501248457,0.002066447616698023,0.03490491451803776,0.1,0
1763729136.833251,4.876511861,0.04563649290410554,-0.0934444742093925,0.0008333333331966841,0.10399641190589468,0.039738156636953695,0.12250870254175295,0.0008333333331882464,0.12879517745556693,0.004787499279249443,0.016799140008921985,0.1,0
1763729136.933378,4.976627021,0.06299872253601357,0.05352201677724633,0.000833333333241093,0.0826688560796492,0.05794489760668019,0.03155207300072031,0.0008333333332330994,0.0659836261032668,0.007074346891633537,0.0020488165552140737,0.1,0
1763729137.033457,5.07668304,0.076648029217397,0.1968687406016114,0.000833333333285502,0.21126503698771332,0.07201553471265355,0.17086668670491237,0.0008333333332770642,0.18542479960865113,0.008996486776107317,0.020550885776486096,0.1,0
1763729137.134132,5.177348235,0.084564655841882,0.3211469533590403,0.0008333333333201409,0.3320952289839377,0.08086117646117394,0.29784505466828987,0.0008333333333170555,0.3086274467598209,0.010233368547233192,0.03757386719958275,0.1,0
1763729137.23332,5.276578593,0.09037914288484483,0.4458856727191387,0.0008333333333201409,0.4549539724513267,0.08730932090568926,0.4239792879696904,0.0008333333333201407,0.43287648190764844,0.011130753996941143,0.05393383455004143,0.1,0
1763729137.333394,5.376640725,0.09151425113102785,0.552336042131536,0.0008333333333201409,0.5598666413013434,0.08931091004232687,0.5340585069868982,0.0008333333333201407,0.5414754121676327,0.011376948137647575,0.06789574896365963,0.1,0
1763729137.433747,5.477006818,0.08785207599912148,0.6348517804532525,0.0008333333333201409,0.6409020711828481,0.08656342562546007,0.6216463129432661,0.0008333333333201407,0.6276448514059652,0.010953472997951502,0.0785336129671731,0.1,0
1763729137.535231,5.578475621,0.07992112048322908,0.6924606809764668,0.0008333333333201409,0.6970580138282118,0.07937491175327856,0.6838953097448419,0.0008333333333201407,0.6884866489273982,0.010063988663202315,0.08658861466683797,0.1,0
1763729137.634354,5.677596723,0.06829120746094275,0.7194168654836908,0.0008333333333201409,0.7226513750096216,0.06830317397360375,0.7163074135189824,0.0008333333333201408,0.7195570364339212,0.008332891261201963,0.08757965155159773,0.1,0
1763729137.734686,5.777885534,0.06619786952294393,0.7259270044777795,0.0008333333333201409,0.7289395504456478,0.0676687167063277,0.7235325543516188,0.0008333333333201412,0.7266905165692642,0.018496786070888678,0.19796996681521078,0.2,0
1763729137.834069,5.877313105,0.06156280289956473,0.7015558282870922,0.0008333333333201409,0.7042522654197735,0.06612023946643675,0.7203040542143582,0.0008333333333201414,0.7233329185300392,0.02792084175327513,0.30437786667231415,0.3,0
1763729137.934891,5.978135292,0.05525527363699756,0.6477143490729382,0.0008333333333201409,0.6500674716551537,0.06391107677057972,0.7074263797142607,0.0008333333333201414,0.7103079634173087,0.036464675232032846,0.4039028049091434,0.4,0
1763729138.033427,6.076678763,0.04831968275618004,0.5683013852212282,0.0008333333333201409,0.5703524792884389,0.06135444290344203,0.6863499357203097,0.0008333333333201415,0.6890872922726913,0.043933487146325584,0.49187822914264767,0.5,0
1763729138.134088,6.177336738,0.04171671324025916,0.47026116264988893,0.0008333333333201409,0.4721086100727668,0.058745365777834596,0.6596424227888766,0.0008333333333201415,0.6622536057943325,0.05028565240993171,0.5644906354326478,0.6,0
1763729138.233558,6.276798566,0.03547690317279062,0.3469494834333169,0.0008333333333201409,0.3487595864744386,0.05599193935830268,0.6263837977371416,0.0008333333333201415,0.6288819076624422,0.055825161782746754,0.6212135119105546,0.7,0
1763729138.333322,6.376587118,0.03065503489998833,0.20927885351258624,0.0008333333333201409,0.21151374455743166,0.05339923895329757,0.5907697473533635,0.0008333333333201407,0.5931787821164819,0.06059238734986988,0.6580321422648466,0.8,0
1763729138.433361,6.476610587,0.02775715556560243,0.06642423905159145,0.0008333333333201409,0.07199537251185274,0.051105199969775424,0.5565957859580802,0.0008333333333201389,0.5589376573954273,0.06481933796473027,0.673456357254735,0.9,0
1763729138.53469,6.577939078,0.0269310376156926,-0.0780033046942652,0.0008333333333201409,0.08252569766278045,0.0491115214796278,0.5262721537226398,0.0008333333333201373,0.5285593777148923,0.06884212158916417,0.6810118737388594,1.0,0
1763729138.633693,6.676940626,0.028245301612130902,-0.21794052478607817,0.0008333333333201409,0.21976479211110186,0.04745577015414916,0.5025968983779536,0.0008333333333201363,0.5048330286584931,0.07297887715776404,0.708191798911221,1.1,0
1763729138.733533,6.776674952,0.03160248323646919,-0.3479161621708826,0.0008333333333201409,0.34934949161387313,0.0461762318212274,0.48752415610189087,0.0008333333333201352,0.489706791470685,0.07753920643201163,0.7551720926417075,1.2,0
1763729138.834223,6.877438339,0.036779159616696644,-0.4629819392193468,0.0008333333333201409,0.46444125254962204,0.04532253284103181,0.48168144254864464,0.0008333333333201344,0.4838097131345278,0.08280388862017757,0.819916791105557,1.3,0
1763729138.93369,6.976929927,0.04344999587303233,-0.5587566056144118,0.0008333333333201409,0.560444056890204,0.044954382472744095,0.48419671487071597,0.0008333333333201338,0.48627980591378006,0.08900895929637528,0.8997123299875028,1.4,0
1763729139.033925,7.077139925,0.051211570623266756,-0.6317525556655514,0.0008333333333201409,0.6338253789492039,0.04512782734278625,0.49299148537740406,0.0008333333333201331,0.4950533505590523,0.0963330505268359,0.9912880244197412,1.5,0
1763729139.133616,7.17685173,0.05909829476638695,-0.6774559593822245,0.0008333333333201409,0.680029322743681,0.04581359026287579,0.5046020678130904,0.0008333333333201327,0.506678227614396,0.10471069225582753,1.088938043933368,1.6,0
1763729139.2335,7.276737082,0.06767439629303684,-0.7005868489609659,0.0008333333333201409,0.7038483155447107,0.04709056069059645,0.5179967356841877,0.0008333333333201322,0.5201334766481325,0.11451646034398476,1.1927825492971658,1.7,0
1763729139.333713,7.376960971,0.0759858828482951,-0.6973595616120685,0.0008333333333201409,0.701487638528617,0.048874697924470765,0.530292626065722,0.0008333333333201318,0.532540796372759,0.1255727810056531,1.2969974639082904,1.8,0
1763729139.433664,7.476923317,0.08359327520843207,-0.6685819804632294,0.0008333333333201409,0.6737880933235991,0.051063025894913176,0.5398697555153841,0.0008333333333201315,0.5422798908112209,0.13778868774244019,1.397743563014052,1.9,0
1763729139.534609,7.577850173,0.09009863399512574,-0.6158299997355634,0.0008333333333201409,0.6223865734947502,0.053521740403399416,0.5457340286634986,0.0008333333333201312,0.5483528983980531,0.15101252743933452,1.4913916337901332,2.0,0
1763729139.633862,7.677109551,0.09507435557216493,-0.543092443202986,0.0008333333333201409,0.5513521827254295,0.05584760209280325,0.5445399177452481,0.000833333333320131,0.5473969045600844,0.16494453242665932,1.5740913239097145,2.1,0
