timestamp,elapsed_time,phase,error_x,error_y,error_z,error_magnitude,rmse_x,rmse_y,rmse_z,rmse_total,iae_x,iae_y,itae_x,itae_y,settling_time,is_settled,max_overshoot_x,max_overshoot_y
1762447880.6443148,2.385362621,1,-10.00147953929192,-1.5000299329332403,4.000001761512981,-15.0,1.7320508075688772,4.0,4.998520460708081,-3.2320807405021172,1.7615129808135066e-06,5.952440903465161,4.998520460708081,3.2320807405021172,1.7615129808135066e-06,5.952440903465161,0.04998520460708081,0.032320807405021176,0.0,0.0,0.0,0,0.0,0.0
1762447880.744716,2.48573215,1,-10.01658339355288,-1.5003090220587025,4.000017175702759,-15.0,1.7320508075688772,4.0,4.98341660644712,-3.2323598296275797,1.717570275872049e-05,5.939915078677302,4.983975813013038,3.232349845059155,1.665271198215605e-05,5.940378811644105,0.054828766174872284,0.03555575843422646,0.0,0.0,0.0,0,0.0,0.0
1762447880.8444138,2.585450978,1,-10.04272926697566,-1.5010865399171096,4.000041268701573,-15.0,1.7320508075688772,4.0,4.957270733024339,-3.233137347485987,4.1268701573393685e-05,5.918421261612889,4.957270733024339,3.233137347485987,4.1268701573393685e-05,5.918421261612889,0.049572707330243396,0.03233137347485987,0.0,0.0,0.0,0,0.0,0.0
1762447880.9466925,2.687693591,1,-10.0608524220055,-1.4956277324149587,4.000065799036707,-14.966666666666667,1.7520508075688772,4.003333333333333,4.905814244661167,-3.247678539983836,-0.0032675342966257404,5.883403774939498,4.90885254898244,3.249169566126925,0.0032722159850101847,5.886760308055211,0.07366060623321705,0.04874976098079835,0.0,0.0,0.0,0,0.0,0.0
1762447881.0483844,2.789369317,1,-10.072102037202473,-1.4869362168916198,4.000085960467721,-14.966666666666667,1.7520508075688772,4.003333333333333,4.894564629464194,-3.238987024460497,-0.0032473728656121637,5.869225707199882,4.9030449160498115,3.245457654193409,0.0032624761854962857,5.879868661604215,0.12265616575631721,0.08118203557226619,0.0,0.0,0.0,0,0.0,0.0
1762447881.1441786,2.885220467,1,-10.074207401397157,-1.4847191199500462,4.000090229309746,-14.966666666666667,1.7520508075688772,4.003333333333333,4.89245926526951,-3.2367699275189237,-0.0032431040235874065,5.866246478263254,4.901927148992064,3.2445560549868273,0.0032604479154068333,5.87843894231264,0.1324421173419349,0.08765670391771581,0.0,0.0,0.0,0,0.0,0.0
1762447881.2441564,2.985222626,1,-10.077103685940768,-1.4810943879634482,4.000096770834815,-14.966666666666667,1.7520508075688772,4.003333333333333,4.8895629807258985,-3.2331451955323254,-0.003236562498518225,5.861831153591487,4.9002976925761494,3.243104312981224,0.0032573578568928724,5.876278896642395,0.14711364581557085,0.09735984398279372,0.0,0.0,0.0,0,0.0,0.0
1762447881.344516,3.08551974,1,-10.079097486114145,-1.4784785585455786,4.0001012211002225,-14.966666666666667,1.7520508075688772,4.003333333333333,4.887569180552521,-3.230529366114456,-0.0032321122331104846,5.858725367054186,4.899236288515595,3.2420703148461785,0.003255266827415165,5.874823123624827,0.15688980102465847,0.10382223056103912,0.0,0.0,0.0,0,0.0,0.0
1762447881.4469981,3.188000293,1,-10.083563750857882,-1.4727686333620365,4.00011032691242,-14.966666666666667,1.7520508075688772,4.003333333333333,4.883102915808784,-3.2248194409309137,-0.0032230064209128884,5.851851407952581,4.897104370311214,3.2398437045755095,0.0032510127690045898,5.871816500273384,0.1764291115001423,0.1167302724618409,0.0,0.0,0.0,0,0.0,0.0
1762447881.5445797,3.285579364,1,-10.086036147357579,-1.4696746056104202,4.000114978547439,-14.966666666666667,1.7520508075688772,4.003333333333333,4.880630519309088,-3.221725413179297,-0.003218354785894384,5.848083383617588,4.896013206844269,3.238651184735588,0.00324885078581143,5.870248493293462,0.18619162867214295,0.1231752902206302,0.0,0.0,0.0,0,0.0,0.0
